ID,Last Date,First Date,Branch ID,ID (Batch Milk Collection Child),Branch Id (Batch Milk Collection Child),Date (Batch Milk Collection Child),Shift (Batch Milk Collection Child),Supplier (Batch Milk Collection Child),Milk Type (Batch Milk Collection Child),Supplier Name (Batch Milk Collection Child),Fat (Batch Milk Collection Child),Litre (Batch Milk Collection Child),Amount (Batch Milk Collection Child),Account(Cr) (Batch Milk Collection Child),Bill Status (Batch Milk Collection Child),Deduction Status (Batch Milk Collection Child),Account(Dr) (Batch Milk Collection Child),Rate (Batch Milk Collection Child),SNF (Batch Milk Collection Child),Contact Number (Batch Milk Collection Child),Rate Group (Batch Milk Collection Child)
,,,,05-04-2023-Morning-110067-Cow,KRISHNA-0007,05-04-2023,Morning,110067,Cow,Lakshmi Sarika Iyer,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412424,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Morning-110068-Cow,KRISHNA-0007,05-04-2023,Morning,110068,Cow,Lata Rajni Mukherjee,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412425,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Morning-110069-Cow,KRISHNA-0007,05-04-2023,Morning,110069,Cow,Madhavi Rohini Nair,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412426,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Morning-110070-Cow,KRISHNA-0007,05-04-2023,Morning,110070,Cow,Mahesh Yash Patel,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412427,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Morning-110071-Cow,KRISHNA-0007,05-04-2023,Morning,110071,Cow,Manav Gaurav Sharma,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412428,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Morning-110072-Cow,KRISHNA-0007,05-04-2023,Morning,110072,Cow,Manisha Nandini Gupta,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412429,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Morning-110073-Cow,KRISHNA-0007,05-04-2023,Morning,110073,Cow,Mansi Jaya Shah,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412430,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Morning-110074-Cow,KRISHNA-0007,05-04-2023,Morning,110074,Cow,Meena Radha Krishnan,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412431,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Morning-110075-Cow,KRISHNA-0007,05-04-2023,Morning,110075,Cow,Meera Renuka Sharma,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412432,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Morning-110076-Cow,KRISHNA-0007,05-04-2023,Morning,110076,Cow,Mohan Raghavendra Rao,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412433,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Morning-110077-Cow,KRISHNA-0007,05-04-2023,Morning,110077,Cow,Nalini Sudha Desai,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412434,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Morning-110078-Cow,KRISHNA-0007,05-04-2023,Morning,110078,Cow,Namrata Jyoti Gupta,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412435,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Morning-110079-Cow,KRISHNA-0007,05-04-2023,Morning,110079,Cow,Neha Shweta Singh,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412436,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Morning-110080-Cow,KRISHNA-0007,05-04-2023,Morning,110080,Cow,Nikhil Arjun Menon,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412437,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Morning-110081-Cow,KRISHNA-0007,05-04-2023,Morning,110081,Cow,Nisha Smita Shah,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412438,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Morning-110082-Cow,KRISHNA-0007,05-04-2023,Morning,110082,Cow,Nithya Radha Iyer,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412439,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Morning-110083-Cow,KRISHNA-0007,05-04-2023,Morning,110083,Cow,Padmini Uma Iyer,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412440,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Morning-110084-Cow,KRISHNA-0007,05-04-2023,Morning,110084,Cow,Parth Rohit Patel,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412441,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Morning-110085-Cow,KRISHNA-0007,05-04-2023,Morning,110085,Cow,Pavitra Tara Nair,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412442,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Morning-110086-Cow,KRISHNA-0007,05-04-2023,Morning,110086,Cow,Prachi Nandini Desai,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412443,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Morning-110087-Cow,KRISHNA-0007,05-04-2023,Morning,110087,Cow,Pradeep Anil Kumar,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412444,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Morning-110088-Cow,KRISHNA-0007,05-04-2023,Morning,110088,Cow,Pranav Sushant Shah,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412445,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Morning-110089-Cow,KRISHNA-0007,05-04-2023,Morning,110089,Cow,Pranay Shubham Gupta,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412446,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Morning-110090-Cow,KRISHNA-0007,05-04-2023,Morning,110090,Cow,Prasanna Rajan Menon,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412447,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Morning-110091-Cow,KRISHNA-0007,05-04-2023,Morning,110091,Cow,Pratiksha Kavita Shah,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412448,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Morning-110092-Cow,KRISHNA-0007,05-04-2023,Morning,110092,Cow,Priyanka Rashi Singh,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412449,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Morning-110093-Cow,KRISHNA-0007,05-04-2023,Morning,110093,Cow,Raghav Sanjeev Kapoor,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412450,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Morning-110094-Cow,KRISHNA-0007,05-04-2023,Morning,110094,Cow,Rahul Naveen Singh,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412451,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Morning-110095-Cow,KRISHNA-0007,05-04-2023,Morning,110095,Cow,Raj Kiran Sharma,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412452,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Morning-110096-Cow,KRISHNA-0007,05-04-2023,Morning,110096,Cow,Rajan Kumar Gupta,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412453,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Morning-110097-Cow,KRISHNA-0007,05-04-2023,Morning,110097,Cow,Rakesh Vikram Singh,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412454,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Morning-110098-Cow,KRISHNA-0007,05-04-2023,Morning,110098,Cow,Rhea Nandini Shah,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412455,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Morning-110099-Cow,KRISHNA-0007,05-04-2023,Morning,110099,Cow,Rohan Devang Patel,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412456,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Morning-110100-Cow,KRISHNA-0007,05-04-2023,Morning,110100,Cow,Rohini Padma Nair,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412457,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110001-Cow,KRISHNA-0007,05-04-2023,Evening,110001,Cow,Aarav Dev Sharma,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412358,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110002-Cow,KRISHNA-0007,05-04-2023,Evening,110002,Cow,Aarushi Rani Kapoor,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412359,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110003-Cow,KRISHNA-0007,05-04-2023,Evening,110003,Cow,Abhinav Mohan Singh,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412360,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110004-Cow,KRISHNA-0007,05-04-2023,Evening,110004,Cow,Aditi Maya Shah,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412361,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110005-Cow,KRISHNA-0007,05-04-2023,Evening,110005,Cow,Advait Vikram Patel,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412362,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110006-Cow,KRISHNA-0007,05-04-2023,Evening,110006,Cow,Aisha Neha Desai,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412363,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110007-Cow,KRISHNA-0007,05-04-2023,Evening,110007,Cow,Akash Rohan Mehta,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412364,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110008-Cow,KRISHNA-0007,05-04-2023,Evening,110008,Cow,Akshara Rekha Iyer,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412365,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110009-Cow,KRISHNA-0007,05-04-2023,Evening,110009,Cow,Aman Deepak Gupta,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412366,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110010-Cow,KRISHNA-0007,05-04-2023,Evening,110010,Cow,Amarjit Kaur Sodhi,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412367,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110011-Cow,KRISHNA-0007,05-04-2023,Evening,110011,Cow,Ameya Nihal Shah,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412368,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110012-Cow,KRISHNA-0007,05-04-2023,Evening,110012,Cow,Amrita Anjali Singh,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412369,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110013-Cow,KRISHNA-0007,05-04-2023,Evening,110013,Cow,Anand Karthik Iyer,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412370,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110014-Cow,KRISHNA-0007,05-04-2023,Evening,110014,Cow,Anika Shreya Menon,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412371,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110015-Cow,KRISHNA-0007,05-04-2023,Evening,110015,Cow,Anirudh Raghavendra Rao,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412372,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110016-Cow,KRISHNA-0007,05-04-2023,Evening,110016,Cow,Anjali Radha Nair,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412373,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110017-Cow,KRISHNA-0007,05-04-2023,Evening,110017,Cow,Anmol Jitendra Patel,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412374,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110018-Cow,KRISHNA-0007,05-04-2023,Evening,110018,Cow,Anshul Kishore Varma,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412375,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110019-Cow,KRISHNA-0007,05-04-2023,Evening,110019,Cow,Anushka Ritu Singh,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412376,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110020-Cow,KRISHNA-0007,05-04-2023,Evening,110020,Cow,Aradhya Vedika Reddy,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412377,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110021-Cow,KRISHNA-0007,05-04-2023,Evening,110021,Cow,Aravind Pranav Menon,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412378,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110022-Cow,KRISHNA-0007,05-04-2023,Evening,110022,Cow,Archana Nandini Gupta,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412379,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110023-Cow,KRISHNA-0007,05-04-2023,Evening,110023,Cow,Arjun Akshay Kumar,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412380,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110024-Cow,KRISHNA-0007,05-04-2023,Evening,110024,Cow,Arnav Kunal Mehra,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412381,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110025-Cow,KRISHNA-0007,05-04-2023,Evening,110025,Cow,Arundhati Vidya Srinivasan,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412382,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110026-Cow,KRISHNA-0007,05-04-2023,Evening,110026,Cow,Arya Mohini Chakraborty,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412383,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110027-Cow,KRISHNA-0007,05-04-2023,Evening,110027,Cow,Asha Rekha Menon,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412384,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110028-Cow,KRISHNA-0007,05-04-2023,Evening,110028,Cow,Ashish Vijay Sharma,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412385,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110029-Cow,KRISHNA-0007,05-04-2023,Evening,110029,Cow,Ashok Ramesh Patel,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412386,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110030-Cow,KRISHNA-0007,05-04-2023,Evening,110030,Cow,Asmita Nisha Shah,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412387,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110031-Cow,KRISHNA-0007,05-04-2023,Evening,110031,Cow,Avani Maya Nair,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412388,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110032-Cow,KRISHNA-0007,05-04-2023,Evening,110032,Cow,Ayaan Kabir Khan,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412389,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110033-Cow,KRISHNA-0007,05-04-2023,Evening,110033,Cow,Ayush Aditya Singh,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412390,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110034-Cow,KRISHNA-0007,05-04-2023,Evening,110034,Cow,Bhavya Nalini Desai,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412391,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110035-Cow,KRISHNA-0007,05-04-2023,Evening,110035,Cow,Chaitanya Sanjay Sharma,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412392,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110036-Cow,KRISHNA-0007,05-04-2023,Evening,110036,Cow,Darsh Hemant Mehta,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412393,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110037-Cow,KRISHNA-0007,05-04-2023,Evening,110037,Cow,Deepa Jyoti Gupta,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412394,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110038-Cow,KRISHNA-0007,05-04-2023,Evening,110038,Cow,Devanshi Alia Patel,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412395,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110039-Cow,KRISHNA-0007,05-04-2023,Evening,110039,Cow,Dhanraj Jayant Shah,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412396,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110040-Cow,KRISHNA-0007,05-04-2023,Evening,110040,Cow,Dhruv Arvind Kumar,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412397,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110041-Cow,KRISHNA-0007,05-04-2023,Evening,110041,Cow,Divya Meena Krishnan,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412398,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110042-Cow,KRISHNA-0007,05-04-2023,Evening,110042,Cow,Ekta Smriti Singh,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412399,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110043-Cow,KRISHNA-0007,05-04-2023,Evening,110043,Cow,Esha Radhika Iyer,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412400,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110044-Cow,KRISHNA-0007,05-04-2023,Evening,110044,Cow,Gaurav Suresh Menon,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412401,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110045-Cow,KRISHNA-0007,05-04-2023,Evening,110045,Cow,Geeta Kavya Nair,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412402,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110046-Cow,KRISHNA-0007,05-04-2023,Evening,110046,Cow,Gopal Kamal Kumar,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412403,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110047-Cow,KRISHNA-0007,05-04-2023,Evening,110047,Cow,Gopi Ramesh Gupta,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412404,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110048-Cow,KRISHNA-0007,05-04-2023,Evening,110048,Cow,Gowri Kavya Nair,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412405,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110049-Cow,KRISHNA-0007,05-04-2023,Evening,110049,Cow,Harish Mohan Lal,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412406,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110050-Cow,KRISHNA-0007,05-04-2023,Evening,110050,Cow,Hemant Raghavendra Rao,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412407,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110051-Cow,KRISHNA-0007,05-04-2023,Evening,110051,Cow,Hrithik Akshay Kumar,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412408,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110052-Cow,KRISHNA-0007,05-04-2023,Evening,110052,Cow,Indira Lata Mukherjee,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412409,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110053-Cow,KRISHNA-0007,05-04-2023,Evening,110053,Cow,Ishan Rajiv Shah,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412410,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110054-Cow,KRISHNA-0007,05-04-2023,Evening,110054,Cow,Jai Suresh Menon,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412411,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110055-Cow,KRISHNA-0007,05-04-2023,Evening,110055,Cow,Janhavi Kavita Shah,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412412,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110056-Cow,KRISHNA-0007,05-04-2023,Evening,110056,Cow,Jatin Ravi Patel,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412413,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110057-Cow,KRISHNA-0007,05-04-2023,Evening,110057,Cow,Jayant Pranav Menon,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412414,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110058-Cow,KRISHNA-0007,05-04-2023,Evening,110058,Cow,Jyoti Renuka Sharma,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412415,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110059-Cow,KRISHNA-0007,05-04-2023,Evening,110059,Cow,Kajal Nidhi Singh,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412416,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110060-Cow,KRISHNA-0007,05-04-2023,Evening,110060,Cow,Kavya Nisha Nair,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412417,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110061-Cow,KRISHNA-0007,05-04-2023,Evening,110061,Cow,Keerti Nandini Gupta,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412418,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110062-Cow,KRISHNA-0007,05-04-2023,Evening,110062,Cow,Khushi Priya Patel,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412419,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110063-Cow,KRISHNA-0007,05-04-2023,Evening,110063,Cow,Kiran Rohini Nair,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412420,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110064-Cow,KRISHNA-0007,05-04-2023,Evening,110064,Cow,Kirti Pooja Gupta,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412421,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110065-Cow,KRISHNA-0007,05-04-2023,Evening,110065,Cow,Komal Shweta Singh,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412422,FEB_KRISHNA-Cow-2023-03-01
,,,,05-04-2023-Evening-110066-Cow,KRISHNA-0007,05-04-2023,Evening,110066,Cow,Kunal Rajat Kapoor,3.1,10,700,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,70,3.1,9567412423,FEB_KRISHNA-Cow-2023-03-01
